title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda Civic Oriel 1.8 i-VTEC CVT 2021,PKR 62.7 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408163.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408170.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408171.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408168.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408166.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408164.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408169.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408162.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408161.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408165.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2021-102408167.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","45,000 km",Petrol,Automatic,Islamabad,Lunar Silver Metallic,Local,1800 cc,Sedan,"Jun 01, 2024",8778969,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Inside out fully original. As good as a brand new car. Authorized dealership maintained. Complete service history available. After Market Alloy rims. Looking to sell the car urgently.
    
"
Daihatsu Move Custom X 2021,PKR 39.9 lacs,,multan," Nawa Shehar, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502029.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502030.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502031.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502032.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502033.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502034.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502035.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502036.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502037.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/daihatsu-move-custom-x-2021-102502161.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","14,000 km",Petrol,Automatic,Un-Registered,Dark Blue,Imported,660 cc,Hatchback,"Jun 01, 2024",8786147,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' DVD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' USB and Auxillary Cable']","
  DAIHATSU MOVE CUSTOM 2021 MODEL2024 FRESH IMPORT 4 GRADE VERIFIABLE AUCTION SHEET 14,000 KMS ONLYTOP VARIANT AVAILABLE AT ROLLING WHEELS
    
"
Toyota Hilux Revo Rocco 2023,PKR 1.48 crore,,multan, Multan Punjab,"['https://cache3.pakwheels.com/ad_pictures/1024/toyota-hilux-revo-rocco-2023-102497962.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-hilux-revo-rocco-2023-102497964.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-hilux-revo-rocco-2023-102497972.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-hilux-revo-rocco-2023-102497973.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","22,000 km",Diesel,Automatic,Islamabad,Black,Local,2800 cc,Pick Up,"Jun 01, 2024",8785818,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2023 model black color totally genuine scratch less brand new car 14750Bumper to bumper genuine Islamabad registered
    
"
Toyota Fortuner Legender  2024,PKR 1.96 crore,,multan," Cantt, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824157.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-fortuner-legender-2024-101587002.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824154.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824158.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824155.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824156.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824159.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/toyota-fortuner-legender-2024-101824160.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ","7,300 km",Diesel,Automatic,Un-Registered,White,Local,2800 cc,SUV,"Jun 01, 2024",8718360,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  FORTUNAR LEGENDER 2024 INVOICESHOWROOM DELIVERYONLY 7300 km MILAGEWHITE COLOUR LAHORE SHOWROOM DELIVERY
    
"
Toyota Corolla Altis 1.6 X CVT-i 2023,PKR 63.5 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-1-6-x-cvt-i-2023-101071048.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-1-6-x-cvt-i-2023-101071058.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-1-6-x-cvt-i-2023-101071063.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-1-6-x-cvt-i-2023-101071067.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-corolla-altis-1-6-x-cvt-i-2023-101071071.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","10,000 km",Petrol,Automatic,Islamabad,Black,Local,1600 cc,Sedan,"Jun 01, 2024",8682508,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
Everything is in genuine condition.Call/SMS only during office hours please..

"
Honda City 1.2L M/T 2022,PKR 42.5 lacs,,multan," Ahmad Park, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218239.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218251.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218238.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218246.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218243.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218240.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218241.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218250.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218244.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218236.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218247.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218245.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/honda-city-1-2l-m-t-2022-101218248.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","30,000 km",Petrol,Manual,Punjab,Taffeta White,Local,1200 cc,Compact sedan,"Jun 01, 2024",8692491,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  City 1.2 manual total genuine not even single scratch on body first owner car lcd back camera installed 
    
"
Toyota Hilux Revo Rocco 2023,PKR 1.47 crore,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658513.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658414.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658462.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658397.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658472.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658455.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658375.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658390.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658387.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/toyota-hilux-revo-rocco-2023-101658514.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","16,000 km",Diesel,Automatic,Punjab,White,Local,2800 cc,Pick Up,"Jun 01, 2024",8714484,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Bumper to bumper genuine scratch less 16000 km milage only just like a brand new 

"
Toyota Hilux Revo V Automatic 2.8 2022,PKR 1.29 crore,,multan," Khanewal Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043870.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043869.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043867.webp', 'https://cache1.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043866.webp', 'https://cache1.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043868.webp', 'https://cache4.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043865.webp', 'https://cache1.pakwheels.com/ad_pictures/1020/toyota-hilux-revo-v-automatic-2-8-2022-102043864.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","32,000 km",Diesel,Automatic,Islamabad,Attitude Black,Local,2800 cc,Double Cabin,"Jun 01, 2024",8751384,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Revo 2022 model parking sensor scratch less just like a Brand new car 
    
"
Changan Alsvin 1.5L DCT Lumiere 2021,PKR 34.5 lacs,,multan," Haram Gate, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/changan-alsvin-1-5l-dct-lumiere-2021-102749809.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/changan-alsvin-1-5l-dct-lumiere-2021-102749810.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/changan-alsvin-1-5l-dct-lumiere-2021-102749808.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/changan-alsvin-1-5l-dct-lumiere-2021-102749812.webp']","2021
","42,500 km",Petrol,Automatic,Punjab,Silver,Local,1500 cc,Sedan,"Jun 06, 2024",8805566,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  42500 orignal mileage minor touching recently oil change and tuning donebrand new tyres (2 months before installed)new battery installed Punjab no. , tokens up to date , 2nd owner (biometric available at spot)only serious call kren
    
"
KIA Sportage 2.0 LX 4x4 2004,PKR 11.5 lacs,,multan," Ahmadabad, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749401.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749396.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749399.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749400.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749397.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749398.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749405.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749395.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749403.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749404.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/kia-sportage-lx-mt-2-0l-4x4-2004-102749402.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2004
","100,000 km",Diesel,Manual,Un-Registered,Smart Blue,Imported,2000 cc,SUV,"Jun 06, 2024",8805526,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Full geniun body 2004 model Urgent sale tyre condition good engine condition good Auction sheet avaialble. Call/SMS Petrol driven, CNG never installed . Will be sold to nearest offer. Looking to sell the car urgently.
    
"
Changan Oshan X7 FutureSense 2022,PKR 80 lacs,,multan, Multan Punjab,"['https://cache2.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749354.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749355.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749356.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749357.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749358.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749359.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749360.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749361.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749362.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749363.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/changan-oshan-x7-futuresense-2022-102749364.webp']","2022
","26,000 km",Petrol,Automatic,Punjab,Space Gray,Local,1500 cc,Compact SUV,"Jun 06, 2024",8805512,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Climate Control', ' Cruise Control', ' Front Camera', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear AC Vents', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' Sun Roof', ' USB and Auxillary Cable']","
  100% original. 100% maintained by dealership. All service history log maintained. Complete original file is available.
    
"
Suzuki Ravi Euro II 2015,PKR 10.9 lacs,,multan," Industrial Estate, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1027/suzuki-ravi-efi-euro-ll-2015-102748828.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-ravi-efi-euro-ll-2015-102748826.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-ravi-efi-euro-ll-2015-102748829.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-ravi-efi-euro-ll-2015-102748824.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-ravi-efi-euro-ll-2015-102748827.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","80,000 km",Petrol,Manual,Punjab,Green,Local,800 cc,Pick Up,"Jun 06, 2024",8805471,[' Immobilizer Key'],"
  Suzuki Ravi pickupTotal Genuine.Engine 100%Suspension 100%Tyres All NewToken,File,Passing,Route pass(All punjab) Cleared Tunning&oil change DoneBest fuel average (15-16)Just Buy and drive.

"
Honda Civic Oriel 1.8 i-VTEC CVT 2020,PKR 60 lacs,,multan," Khanewal Road, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782508.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782515.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782504.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782506.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782510.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782518.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782513.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782519.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782522.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782523.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782516.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782517.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782507.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782509.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782521.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782520.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","50,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 06, 2024",8732024,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civicFull option Ug2020 modelBrand new carGenuine milage No work requiredJust buy and drive
    
"
Toyota Corolla SE Saloon Automatic 2002,PKR 16.5 lacs,,multan," Kacheri Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1007/toyota-corolla-se-saloon-automatic-2002-100716880.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829622.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829625.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829623.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829621.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829620.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829619.webp', 'https://cache4.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829628.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829624.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829631.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829630.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829626.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829627.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829629.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829632.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829633.webp', 'https://cache3.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829678.webp', 'https://cache2.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829679.webp', 'https://cache1.pakwheels.com/ad_pictures/1008/toyota-corolla-se-saloon-automatic-2002-100829677.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2002
","260,000 km",Petrol,Automatic,Multan,Road Perl,Local,1600 cc,Sedan,"Jun 06, 2024",8657845,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lightweight allow rims . All original documents are complete  . Brand new tires installed. Original book is available as well. All token taxes are paid to date. Looking to sell the car urgently.
    
"
