title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
KIA Sportage AWD 2022,PKR 76.5 lacs,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968160.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968161.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968162.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968170.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968172.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968173.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968177.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968181.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968190.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968203.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968213.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968220.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968225.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968226.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968227.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968228.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968230.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968241.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968251.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/kia-sportage-awd-2022-102968262.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","26,000 km",Petrol,Automatic,Islamabad,White,Local,2000 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/kia-sportage-2022-for-sale-in-islamabad-8822252,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Kia Sportage AWD.2022 model.Full optional.Low mileage:26kBumper to Bumper un-Touched.First owner.zero meter conditionIslamabad registered.Golden Number: (654)Need to sell urgently.The Kia Sportage AWD is a powerful and versatile SUV that offers a comfortable and stylish driving experience.With all-wheel drive, this vehicle is designed to handle any terrain or weather condition, making it perfect for adventurous drivers. The interior is spacious and well-appointed, with comfortable seating for up to five passengers. The leather seats that providing a luxurious driving experience. The trunk area is also spacious, with plenty of room for luggage, groceries, or other items. The exterior of the Kia Sportage AWD is sleek and sporty, with bold lines and a distinctive grille. The LED headlights and taillights add a modern touch, while the alloy wheels provide a stylish look. The vehicle also features a panoramic sunroof for more details contact!
    
"
Mercedes Benz E Class E 180 AMG 2021,PKR 3.45 crore,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307936.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307938.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307933.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307931.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307935.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307942.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307937.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307934.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307932.webp', 'https://cache2.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307943.webp', 'https://cache1.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307939.webp', 'https://cache3.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307941.webp', 'https://cache4.pakwheels.com/ad_pictures/1003/mercedes-benz-e-class-e-180-amg-2021-100307940.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","16,500 km",Petrol,Automatic,Islamabad,Grey,Imported,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2021-for-sale-in-islamabad-8629355,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Shahnawaz import and maintainedTotal genuine 

"
Nissan Qashqai 2011,PKR 31.5 lacs,islamabad," Islamabad Expressway, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616333.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616329.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616330.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616334.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616331.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616337.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616332.webp', 'https://cache3.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616339.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616341.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616338.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616343.webp', 'https://cache2.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616336.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616344.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616342.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616340.webp', 'https://cache4.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616346.webp', 'https://cache1.pakwheels.com/ad_pictures/1016/nissan-qashqai-2011-101616345.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-qashqai-2011-102799725.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/nissan-qashqai-2011-102799731.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","130,000 km",Petrol,Automatic,Islamabad,Silver,Imported,1500 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-qashqai-2011-for-sale-in-islamabad-8720402,['not listed'],"
  Nissan QashqaiModel 2011 Registered in Islamabad Panaromic Glass roofFull option Car Car is in my own nameAll Genuine no touchingFor Contact:0-3-1-4-9-2-8-1-6-5-5
    
"
Toyota Land Cruiser AX G Selection 2017,PKR 3.8 crore,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545894.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545891.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545895.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545892.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545900.webp', 'https://cache3.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545898.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545899.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545897.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545896.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545902.webp', 'https://cache4.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545901.webp', 'https://cache1.pakwheels.com/ad_pictures/1005/toyota-land-cruiser-ax-g-selection-2017-100545893.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","86,000 km",Petrol,Automatic,Islamabad,Attitude Black Mica,Imported,4600 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2017-for-sale-in-islamabad-8645883,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  2017/21/22 Registerd First ownerBumper to Bumper genuine 4.5 grade verified auction sheet
    
"
Daihatsu Mira X SA lll 2020,PKR 36 lacs,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977232.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977234.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977237.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977235.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977230.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977233.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977229.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977239.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977238.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977231.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-mira-x-sa-lll-2020-102977236.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","21,400 km",Petrol,Automatic,Islamabad,Silver,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2020-for-sale-in-islamabad-8822968,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Brand new conditionModel 2020Import 2023Registered in 2023Single hand use21400 km mileageFirst ownerExchange possible with vezel 2016/2017 will pay the remaining amount 
    
"
Honda Civic VTi Oriel 1.8 i-VTEC 2012,PKR 34 lacs,islamabad," G- 6, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976732.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976735.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976733.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976736.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976727.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976730.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976726.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976734.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976723.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976724.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-2012-102976719.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","190,000 km",Petrol,Manual,Islamabad,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-islamabad-8822935,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  The car is absolutely trouble free. All maintenance work has been recently done. The car gives an average of 14-15km/l with AC in City.Every feature works perfectly fine and it rides like a new car.I’m selling it due to need of urgent cash.Only 1-2 piece sprayed rest all original.Car has been carefully driven in city and is under family use only.Each of everything is in original and working condition. 

"
Changan Karvaan Base Model 1.0 2021,PKR 25.5 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976954.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976947.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976955.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976946.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976953.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/changan-karvaan-base-model-1-0-2021-102976934.webp']","2021
","43,000 km",Petrol,Manual,Islamabad,White,Local,999 cc,Mini Van,"Jun 10, 2024",https://www.pakwheels.com/used-cars/changan-karvaan-2021-for-sale-in-islamabad-8822955,"[' AM/FM Radio', ' Air Conditioning', ' Immobilizer Key']","
  First ownerHome usedChilled acLike a new carNo work ever done, no work required Zero touching 
    
"
Toyota Vitz F 1.0 2006,PKR 21.5 lacs,islamabad," 9th Avenue, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547660.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547667.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547663.webp', 'https://cache4.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547661.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547670.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547658.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547656.webp', 'https://cache3.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547666.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547659.webp', 'https://cache1.pakwheels.com/ad_pictures/1015/toyota-vitz-1-0-f-2006-101547657.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","125,000 km",Petrol,Automatic,Islamabad,Bayou Blue,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2006-for-sale-in-islamabad-8715642,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Vitz 2006 model2009 import and isb regdPerfect in condition100% non accidental17-18kmpl petrol average
    
"
Mazda Carol GS 2019,PKR 29.75 lacs,islamabad," 9th Avenue, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971930.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971913.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971923.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971925.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971928.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971927.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971924.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971929.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971922.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/mazda-carol-gs-4-2019-101971915.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","20,500 km",Petrol,Automatic,Islamabad,Silky Silver Metallic,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/mazda-carol-2019-for-sale-in-islamabad-8745939,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Mazda Carol GS (Suzuki alto ene charge)2019 model2023 islamabad registeredIn use of army officerOnly trunk sprayed from Japan

"
Honda Civic Oriel 1.8 i-VTEC CVT 2017,PKR 49.75 lacs,islamabad," 9th Avenue, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972023.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972024.webp', 'https://cache3.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972019.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972025.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972022.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972021.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972016.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972020.webp', 'https://cache2.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972018.webp', 'https://cache1.pakwheels.com/ad_pictures/1019/honda-civic-oriel-1-8-i-vtec-cvt-2017-101972017.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","100,000 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-8745947,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic 2017 Oriel prosmatic UGMilleage 1 lac95% genuineOnly left back side arch paintRest is genuinePerfect in drive
    
"
Nissan Dayz Highway star X 2021,PKR 36 lacs,islamabad," Kashmir Highway, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500713.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500718.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500714.webp', 'https://cache1.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679232.jpg', 'https://cache4.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500715.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500717.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500716.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500728.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500721.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500725.webp', 'https://cache1.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679221.jpg', 'https://cache1.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679219.jpg', 'https://cache4.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679224.jpg', 'https://cache1.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500720.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500729.webp', 'https://cache4.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679225.jpg', 'https://cache4.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679227.jpg', 'https://cache4.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500726.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500727.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500730.webp', 'https://cache3.pakwheels.com/ad_pictures/9967/nissan-dayz-highway-star-3-2021-99679228.jpg', 'https://cache3.pakwheels.com/ad_pictures/1025/nissan-dayz-highway-star-x-2021-102500724.webp']","2021
","34,024 km",Petrol,Automatic,Islamabad,White,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-dayz-2021-for-sale-in-islamabad-8786027,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  - Pak wheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax paid- Manufacture 2021- Registered 2024- Documents available- 1 keys available Other Features:Semi Hybrid System with Eco Mode360 Degrees CameraHID Headlights DRLsAnti collision assist (Radar) Multimedia steeringAuto lampsAuto retractable side mirrors Eco idle Traction controlSofa seatsChrome grillFog lamps Back ViperDvd navigationBack CameraAlloy wheels LED Headlights and Tail LightsParking SensorsFront CameraPush Start ButtonAutomatic Headlights Spacious and Comfortable Interior Advanced Infotainment SystemMultiple Storage Compartments 

"
